REPRICED_LINE_REF_ID,837P5010,1,,,,,Repriced Line Referring Id,1,50,EDIT,,Repriced Line Referring Id,,,20,Repriced Line Ref Id,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Repriced Line Item Reference Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Repriced Line Item Reference Number Contains Invalid Characters."" }
}
",2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3099,6168,Y,          ,2019-04-26-09.48.14.791494,"If the Repriced Line Item Reference Number (2400 REF02 9B) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1578,
ADJUSTED_LINE_REF_ID,837P5010,1,,,,,Reference Code,1,50,EDIT,,Adjusted Line Referring Id,,,10,Repriced Ref Number,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Adjusted Repriced Line Item Reference Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Adjusted Repriced Line Item Reference Number Contains Invalid Characters."" }
}
",2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3100,6169,Y,          ,2019-04-26-09.48.14.863888,"If the Adjusted Repriced Line Item Reference Number (2400 REF02 9D) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1579,
PRIORAUTH:,837P5010,1,837.HCFA_DETAIL,,1,5,Treatment Authorization Number,1,50,EDIT,,Treatment Authorization Number,,,20,Treatment Auth #,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Prior Authorization Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Prior Authorization Number Contains Invalid Characters."" }
}
",2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3101,6170,Y,,2019-04-26-09.48.14.931065,"If the Prior Authorization Number (2400 REF02 G1) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1580,
LITEMCTRL,837P5010,1,,,,,Line Item Control Number,1,50,EDIT,,Line Item Control Number,,,15,Line Item Ctrl #,,"if {[IsPresent]} {
   set tvalue "",$thisvalue,""
   if {[string first $tvalue $litemctrl_list]!=[string last $tvalue $litemctrl_list]} { setError ""Line Item Control Number Must be Unique within the Claim and Cannot be Duplicated Between Service Lines.""; return }
   set len [string length $thisvalue]
   if { ($len>30) } { setError ""The Line Item Control Number Cannot Be Larger Than 30 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Line Item Control Number Contains Invalid Characters."" }
}",2013200011 2012013025 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3098,6172,Y,          ,2019-04-26-09.48.14.716099,"If a Line Item Control Number (2400 REF02 6R) is present, Must be Unique within the Claim and Cannot be Duplicated Between Service Lines, Max Length = 30, and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2012013025 - 01/13/2012 - rmp - evaluate the line item control number using ,$thisvalue,  instead of ,$thisvalue
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1582,
CLIAID,837P5010,1,,,,,Clinical Id Number,1,50,EDIT,,Clinical Id Number,,,20,Clinic Id Number,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The CLIA Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The CLIA Number Contains Invalid Characters."" }
   if { $vScript==""MCAR."" } {
      set position3 [string index $thisvalue 2]
      if { ($len>10) || ($len<10) || ""$position3""!=""D"" } {
            setError ""The Referring CLIA Number Must Be 10 Chars with 3rd Position=D""
      }
   }

}
",2017122053 2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MCBRR. MPA. ,3102,6174,Y,          ,2019-04-03-13.26.20.139018,"If the Clinical Laboratory Improvement Amendment (CLIA) Number (2400 REF02 X4) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.
If Medicare and present, must be 10 characters with 3rd position of D

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline
2017122053 - 06/02/2017 - slc - added medicare 10 char and 3rd pos D logic",,1584,
RCLIAFACID,837P5010,1,,,,,Referring CLIA Number,1,50,EDIT,,Referring CLIA Number,,,20,Referring CLIA Number,,"set myMod1 [getField HCPCSM1]
set myMod2 [getField HCPCSM2]
set myMod3 [getField HCPCSM3]
set myMod4 [getField HCPCSM4]
if { ($myMod1 == 90) || ($myMod2 == 90) || ($myMod3 == 90) || ($myMod4 == 90) } { 
   set myFlg  1 
} else { set myFlg 0 }
if { ([IsPresent] == 1) && ($myFlg == 0) } { setError ""HCPCS Modifier 90 Required When Referring CLIA Number Present"" HCPCSM1 }
if { ([IsPresent] != 1) && ($myFlg == 1) } { setError ""Referring CLIA Number Required When HCPCS Modifier 90 Present"" }
if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Referring CLIA Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Referring CLIA Number Contains Invalid Characters."" }
   if { $vScript==""MCAR."" } {
      set position3 [string index $thisvalue 2]
      if { ($len>10) || ($len<10) || ""$position3""!=""D"" } {
            setError ""The Referring CLIA Number Must Be 10 Chars with 3rd Position=D""
      }
   }
}
",2017122053 2013200011 Medicare Conversion,,2400,REF,2,R,AN,,127,50,MCAR. MCBRR. MPA. ,1652,6175,Y,          ,2019-04-03-13.24.36.204763,"When HCPCS Mod 1, Mod 2, Mod 3 or Mod4 (2400 SV101:03-06) contains a value of '90', the Referring CLIA Number (2400 REF02 F4) must be present.
If the Referring CLIA Number is Present, the HCPCS Mod 1, Mod 2, Mod 3 or Mod4 field must contain a value of '90', Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.
If Medicare and present, must be 10 characters with 3rd position of D

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline
2017122053 - 06/02/2017 - slc - added medicare 10 char and 3rd pos D logic",,1585,
IMMUN_BATCH_NUM,837P5010,1,,,,,Immunization Batch #,1,50,EDIT,,Immunization Batch #,,,10,Immun Batch #,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Immunization Batch Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Immunization Batch Number Contains Invalid Characters."" }
}
",2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3103,6176,Y,          ,2019-04-26-09.48.15.013825,"If the Immunization Batch Number (2400 REF02 BT) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1586,
REFERRAL_NUMB,837P5010,1,,,,,Referral Number,1,50,EDIT,,Referral Number,,,10,Referral Number,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Referral Number Cannot Be Larger Than 50 Characters In Length."" }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Referral Number Contains Invalid Characters."" }
}
",2013200011 2011115007 2010326002,,2400,REF,2,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3104,6177,Y,          ,2019-04-26-09.48.15.083068,"If the Referral Number (2400 REF02 9F) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1581,
SALES_TAX_AMT,837P5010,1,,,,,Sales Tax Amount,1,18,MONEY,,Sales Tax Amount,,,7,Sales Tax Amount,,"    if {[IsPresentZero]} {
      if {[IsNumeric]!=1} {setError ""Sales Tax Amount Must Be Numeric.""; return}
      if {$thisvalue>9999999} { setError ""Sales Tax Amount Must be less than \$99,999.99.""; return }
# since we carry in the collection as an implied decimal of 2 places, if there is a decimal
# in the value, then it was more than 2 decimal places and should be in error.
      if { [string first ""."" $thisvalue]>0 } { setError ""Sales Tax Amount Cannot have > 2 decimal places""; return }
    }
",2013200011 2012009032 2010326002,,2400,AMT,2,R,R,,782,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3095,6179,Y,          ,2019-04-26-09.48.14.504605,"If Present, Sales Tax Amount (2400 AMT02) Must be Numeric, <= 99,999.99, and limited to 0, 1, or 2 Decimal Places

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edit Updates
2012009032 - 01/10/2012 - rmp - add caid and comm
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1590,
POSTAGE_CLM_AMT,837P5010,1,,,,,Postage Claim Amount,1,18,MONEY,,Postage Claim Amount,,,7,Postage Amt,,"    if {[IsPresentZero]} {
      if {[IsNumeric]!=1} {setError ""Postage Claimed Amount Must Be Numeric.""; return}
      if {$thisvalue>9999999} { setError ""Postage Claimed Amount Must be less than \$99,999.99.""; return }
# since we carry in the collection as an implied decimal of 2 places, if there is a decimal
# in the value, then it was more than 2 decimal places and should be in error.
      if { [string first ""."" $thisvalue]>0 } { setError ""Postage Claimed Amount Cannot have > 2 decimal places""; return }
    }
",2013200011 2012009032 2010326002,,2400,AMT,2,R,R,,782,50,ARCAID. COMM. MCAR. MPA. MCBRR.,3094,6180,Y,          ,2019-04-26-09.48.14.433117,"If Present, Postage Claimed Amount (2400 AMT02) Must be Numeric, <= 99,999.99, and limited to 0, 1, or 2 Decimal Places

2010326002 - 11/30/2010 - slc - 5010:Medicare & MPA Edit Updates
2012009032 - 01/10/2012 - rmp - add caid and comm
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1592,
LINENOTE_CD,837P5010,1,,,,,Remark Code,3,3,LIST,ADD|DCP,Remark Code,,,3,Code,,"if {[IsPresent]} {
   if {![CWL ""ADD,DCP""]} {
      setError ""Note Special Instruction Reference Code Must Equal (ADD or DCP)""
   }
}
","2013200011 0909-Converted, 2008182011",,2400,NTE,1,R,ID,,363,50,ARCAID. COMM. MCAR. MCBRR.,1655,6182,Y,          ,2019-04-26-09.47.38.618574,"Note Special Instruction Reference Code Must Equal DGN, ADD, DCP, PMT, or TPO.

9/21/2006-RMP-Medicare Conversion

07/08/08 - DMC - Added COMM and ARCAID per Protrac 2008182011.
07/11/08 - DMC - Revised error message to normal format.

2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1594,
LINENOTE_CD,837P5010,1,,,,,Remark Code,3,3,LIST,ADD|DCP,Remark Code,,,3,Code,,"if {[IsPresent]} {
   if {![CWL ""ADD,DCP""]} {
      setError ""Note Special Instruction Reference Code Must Equal (ADD,DCP)""
   }
}",2013140007 2013123008 2012292012 5010 Implementation,,2400,NTE,1,R,ID,,363,50,AO. BAWM. BCBS. FEP. HA. ITS. MPA. USAA. USABLE. USAL. TYSN. BCBSX. BCBSAMI. BCBSSH.,1948,6182,Y,          ,2019-04-26-09.47.49.883389,"If Present, the Line Note Code must be either ADD or DCP.

01/13/2009-DMC-Created per Protrac 2008295010.
2012292012 - 10/22/2012 - slc - added Tyson to edit for baseline
2013123008 - 05/03/2013 - slc - added Exchange Payers to edit for baseline
2013140007 - 05/22/2013 - slc - added Exchange Shop Payer to edit for baseline",,1594,
TPONOTE,837P5010,1,837.HCFA_DETAIL,,0,0,Remark Text,1,80,EDIT,,Remark Text,,,60,TPO Text,,"set subID [getField CLAIM.SUBEIN]
if {$subID==""X0020""} {
   if {[IsPresent]} {
      if {[string range $thisvalue 0 1]!=""JP""} {
         setError ""First Two Characters Must Be JP""
         return
         }
   #strip JP
   #no_jp = string without first 2 chars
      set no_jp [string range $thisvalue 2 end]
      set surf_codes [string range $no_jp 3 end]
      set scd1 [string range $surf_codes 0 1]
      set scd2 [string range $surf_codes 2 3]
      set scd3 [string range $surf_codes 4 5]
      set scd4 [string range $surf_codes 6 7]
      set scd5 [string range $surf_codes 8 9]
      set scd6 [string range $surf_codes 10 end]
   #put tooth number in tooth_num and check validity
      set tooth_num [string range $no_jp 0 2]
      set my_tooth_num [string trim $tooth_num]

   if { [IsBlank $my_tooth_num] } {
      if { [IsPresent $surf_codes] } {
         setError ""Tooth Number is Required when Tooth Surface Codes are Present""
      }
   } else {
      if {![CWL ""1-32,A-T"" $my_tooth_num]} {
         setError ""Invalid Tooth Number""
         }
   }
      if {[IsPresent $scd1]} {
         if {![CWL ""B ,D ,F ,I ,L ,M ,O ,B,D,F,I,L,M,O"" $scd1]} { setError ""Tooth Surface Code 1 Must Be B, D, F, I, L, M, or O"" } 
         }
      if {[IsPresent $scd2]} {
         if {![CWL ""B ,D ,F ,I ,L ,M ,O ,B,D,F,I,L,M,O"" $scd2]} { setError ""Tooth Surface Code 2 Must Be B, D, F, I, L, M, or O"" }
         }
      if {[IsPresent $scd3]} {
         if {![CWL ""B ,D ,F ,I ,L ,M ,O ,B,D,F,I,L,M,O"" $scd3]} { setError ""Tooth Surface Code 3 Must Be B, D, F, I, L, M, or O"" }
         }
      if {[IsPresent $scd4]} {
         if {![CWL ""B ,D ,F ,I ,L ,M ,O ,B,D,F,I,L,M,O"" $scd4]} { setError ""Tooth Surface Code 4 Must Be B, D, F, I, L, M, or O"" }
         }
      if {[IsPresent $scd5]} {
         if {![CWL ""B ,D ,F ,I ,L ,M ,O ,B,D,F,I,L,M,O"" $scd5]} { setError ""Tooth Surface Code 5 Must Be B, D, F, I, L, M, or O"" }  
         }
      if {[IsPresent $scd6]} {
         setError ""Only 5 Surface Codes Are Allowed""  
         }
   }
}",2012170009 2010246026 2010194004,,2400,NTE,2,R,AN,,352,50,FEP. ,2729,6184,Y,,2019-04-03-13.25.51.838866,"This edit ONLY applies to Dakota paper HUKI claims.  

Only one line level Notes TPO Text (2400 NTE02) segment should be created per line by the Dakota system.
Below is the Layout of the Notes TPO Text (NTE02) field at the 2400 loop.

The Notes TPO Text field(2400 NTE-02) should start with “JP” in the first two positions of this field followed by the tooth number for three bytes.  The Tooth Surface which occurs 5 times for two bytes each will complete the NTE-02 field.

The tooth numbers values are:  1 through 32 and A through T.   
The tooth surface values are:  B, D, F, I, L, M and O.    – These should be left justified.                                                    

2010246026 - 9/16/10 - fmb - updated documentation
2012170009 - 06/18/2012 - rmt - updated subein to claim.subein (fixed internal errors)",,1595,
PURSVCPROVPS1,837P5010,1,,,0,0,Purchased Svc Prov Id,1,50,EDIT,,Purchased Svc Prov Id,,,30,Purchased Service Provider Identifier,,"if {[IsPresent]} {
   if {![IsValidNPI]} { setError ""Must Contain Vaild NPI"" }
}",2013200011 2012009032 2008079022,,2400,PS1,1,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,1657,6185,Y,,2019-04-26-09.47.38.766580,"M388 - If present, the Purchase Service Provider must contain a valid NPI.

2012009032 - 01/10/2012 - rmp - add caid, mpa, and comm
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1596,
PURSVCPROVPS1,837P5010,1,,,0,0,Purchased Svc Prov Id,1,50,EDIT,,Purchased Svc Prov Id,,,30,Purchased Service Provider Identifier,,"set PurChg [getField PURSVCCHG]

if {[IsPresent] && (![IsPresent [getField PURSVCCHG]] || ($PurChg<=0) ) } {
  setError ""If Purchased Service Provider ID Is Present, Purchased Service Charge Must Be Greater Than Zero.""
  return
 }

if {[IsPresent] && ( $PurChg > 0 ) } {
  if {[IsPresent [getField PUR_ID_T2]]==0 } {
 setError ""2400-PS1 Purchased Service Provider ID Not Allowed Without 2420B NM102 Purchased Service Provider Entity Type Qualifier.""
 }
}

if { ($thisdetno==$maxdetno) } {

if {($PurSvcFlag5010==0) && ([IsPresent [getField PUR_ID_T2]]) } {
  setError ""2400-PS1 Purchased Service Provider ID Must Be Present When 2420B NM102 Purchased Service Provider Entity Type Qualifier is present.""
  return
 }
}",2013200011 2012009032 2010246026 2010041007,,2400,PS1,1,R,AN,,127,50,ARCAID. COMM. MCAR. MPA. MCBRR.,2504,6185,Y,,2019-04-26-09.48.01.441781,"If 2400 PS1-01 Purchased service Provider ID is present, then 2400 PS102 Purchase Service Charge Amount must be greater than zero.

If 2400 PS1 Purchased Service Provider ID is Present, the 2420B NM102 Purchased Service Provider Entity Type Qualifier must also be present.

If the 2420B NM102 Purchased Service Provider Entity Type Qualifier is present, then the 2400 PS1 Purchased Service Provider ID must also be present.

2010041007 - DMC - Created edit.
2010246026-09/13/2010-DMC-Revised documentation and error messages.
2012009032 - 01/10/2012 - rmp - add caid and comm
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1596,
PURSVCPROVPS1,837P5010,1,,,0,0,Purchased Svc Prov Id,1,50,EDIT,,Purchased Svc Prov Id,,,30,Purchased Service Provider Identifier,,"global PurSvcFlag5010
if {$thisdetno==1} {set PurSvcFlag5010 0 }

if {[IsPresent]} { set PurSvcFlag5010 1 }",2013200011 2012009032 2010246026 2010041007,,2400,PS1,1,R,AN,,127,49,ARCAID. COMM. MCAR. MPA. MCBRR.,2593,6185,Y,,2019-04-04-11.37.31.454728,"#Note: the global in this edit is used in edits 2502 and 2503. Do not remove.
If this field is present on any line, set global myPurchasedServiceFlag to 1. 

2010246026-09/13/2010-DMC-Retested per Protrac 2010246026.
2012009032 - 01/10/2012 - rmp - add caid and comm
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1596,
PURSVCCHG,837P5010,1,,,,,Purchased Svc Chg Amount,1,18,MONEY,,PURCHASED SERVICE CHARGE AMOUNT,,,8,Purchased Service Charge Amount,,"if {[IsPresentZero]} {
   if {$thisvalue <= 0} {
      setError ""Purchased Service Charge Amount Must Be Greater Than 0""
   }
   if {$thisvalue > 9999999} {
      setError ""Purchased Service Charge Amount Must Be Less Than Or Equal To 9999999""
   }
}
","2013200011 M099/M100-Converted, 2008246026",,2400,PS1,2,R,R,,782,50,ARCAID. COMM. MCAR. MCBRR.,1658,6186,Y,          ,2019-04-26-09.47.38.836208,"When present, the Purchased Service Charge Amount must be greater than 0, and less than or equal to 9999999.

09/21/2006-RMP-Medicare Conversion
09/17/2008-CLM-20083246026 - Add Medicaid and Commercial.
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1597,
PURSVCCHG,837P5010,1,,,,,Purchased Svc Chg Amount,1,18,MONEY,,PURCHASED SERVICE CHARGE AMOUNT,,,8,Purchased Service Charge Amount,,"if {[IsPresentZero]} {
   if {![IsNumeric]} {setError ""Purchased Svc Charge Amt Must Be Numeric""}
} else {
  if {[IsPresent [getField PURSVCPROVPS1]]} {
    setError ""Purchased Svc Charge Amt is Required when the Purchased Svc Provider ID is Present""
    setError ""Purchased Svc Charge Amt is Required when the Purchased Svc Provider ID is Present"" PURSVCPROVPS1
    return
  }
}
",2013140007 2013123008 2012292012 2012074006,,2400,PS1,2,R,R,,782,50,AO. BAWM. BCBS. BCMDPK. FEP. HA. ITS. USAA. USABLE. USAL. TYSN. BCBSX. BCBSAMI. BCBSSH.,3352,6186,Y,          ,2019-04-26-09.48.23.839197,"If the Purchased Svc Charge Amt (PS102) is present, it must be Numeric.  
If the Purchased Svc Charge Provider ID (PS101) is present, the Purchased Svc Charge Amt is required.

2012074006 - 03/14/2012 - slc - created edit.
2012292012 - 10/22/2012 - slc - added Tyson to edit for baseline
2013123008 - 05/03/2013 - slc - added Exchange Payers to edit for baseline
2013140007 - 05/22/2013 - slc - added Exchange Shop Payer to edit for baseline",,1597,
PRICING_METHODOLOGY,837P5010,1,,,,,Pricing / Repricing Methodology,2,2,LIST,00|01|02|03|04|05|06|07|08|09|10|11|12|13|14,Pricing Methodology,,,2,Pricing/Repricing Methodology,,"if {[IsPresent]} {
   if {![CWL ""00-14""]} {
      setError ""Pricing Methodology Must Equal 00-14""
   }
}",2013140007 2013123008 2012292012 2012012014 5010 Implementation,,2400,HCP,1,R,ID,,1473,50,AO. ARCAID. BAWM. BCBS. COMM. FEP. HA. ITS. MPA. USAA. USABLE. USAL. TYSN. BCBSX. BCBSAMI. BCBSSH.,1659,6187,Y,          ,2019-04-26-09.47.38.908370,"Pricing Methodology Must Equal 00-14.

01/13/2009-DMC-Revised per Protrac 2008296010.
2012012014 - 1/12/2012 - rmp - removed Medicare
2012292012 - 10/22/2012 - slc - added Tyson to edit for baseline
2013123008 - 05/03/2013 - slc - added Exchange Payers to edit for baseline
2013140007 - 05/22/2013 - slc - added Exchange Shop Payer to edit for baseline",,1605,
PRICING_METHODOLOGY,837P5010,1,,,,,Pricing / Repricing Methodology,2,2,LIST,00|01|02|03|04|05|06|07|08|09|10|11|12|13|14,Pricing Methodology,,,2,Pricing/Repricing Methodology,,"if {[isPresent2400HCP_5]} {setError ""Do Not Send HCP Segment on Medicare Claims""}",2013200011 2012012014,,2400,HCP,1,R,ID,,1473,50,MCAR. MCBRR.,3340,6187,Y,          ,2019-04-26-09.48.23.771376,"HCP segment is not allowed on Medicare claims 

2012012014 - 1/12/2012 - rmp - CI-7870 Medicare updates
2013200011 - 07/24/2013 - slc - added Medicare Part B Railroad Payer to edit for baseline",,1605,
ALLOWED_AMOUNT,837P5010,1,,,0,0,Repriced Allowed/Invoice Amt,1,18,MONEY,,Repriced Allowed/Invoice Amt,,,8,Repriced Allowed/Invoice Amt,,"if {[IsPresentZero]} {
  if { $thisvalue<9999999 } { setError ""The Repriced Allowed Amount Must Be <= \$99,999.99""; return }
}",2012012014 2012009032 2010326002,,2400,HCP,2,R,R,,782,50,ARCAID. COMM. MPA. ,3162,6188,Y,,2019-04-03-13.26.24.405355,"If Present, the Repriced Allowed Amount Must Be <= $99,999.99.

2010326002 - 12/2/2010 - slc - 5010:Medicare & MPA Edit Updates.
2012009032 - 01/10/2012 - rmp - add caid and comm
2012012014 - 1/12/2012 - rmp - removed Medicare",,1606,
REPRICING_ORG_ID,837P5010,1,,,,,Repricing Organization Identifier,1,50,EDIT,,Repricing Org Id,,,30,Repricing Organization Identifier,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Repricing Organization Identifier Cannot Be Larger Than 50 Characters In Length.""; return }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Repricing Organization Identifier Contains Invalid Characters.""; return }
}
",2012012014 2011115007 2010326002,,2400,HCP,4,S,AN,,127,50,ARCAID. COMM. MPA. ,3153,6190,Y,          ,2019-04-03-13.26.23.814740,"If the Repricing Organization Identifier (2400 HCP04) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 12/2/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2012012014 - 1/12/2012 - rmp - removed Medicare",,1608,
APPROVED_DRG_CODE,837P5010,1,,,,,Repriced Appr Amb Patient Grp Code,1,50,EDIT,,Repriced Approved Ambulatory Patient Group Code,,,30,Repriced Appr Amb Pat Group Code,,"if {[IsPresent]} {
   set len [string length $thisvalue]
   if { ($len>50) } { setError ""The Repriced Approved Ambulatory Patient Group Code Cannot Be Larger Than 50 Characters In Length.""; return }
   if {![ValidCharSet ""$BIG_CHARS_LIST""]} {setError ""The Repriced Approved Ambulatory Patient Group Code Contains Invalid Characters.""; return }
}
",2012012014 2011115007 2010326002,,2400,HCP,6,S,AN,,127,50,ARCAID. COMM. MPA. ,3154,6192,Y,          ,2019-04-03-13.26.23.889561,"If the Repriced Approved Ambulatory Patient Group Code (2400 HCP06) is Present, Max Length = 50 and Valid characters are: 0-9, a-z, A-Z, -, space, comma, period, ), (, /, #, !, @, $, %, ^, &, +, =, _, \, |, ;, <, ?, {, }, [, ], and '.

2010326002 - 12/2/2010 - slc - 5010:Medicare & MPA Edits
2011115007 - 05/12/2011 - slc - added ARCAID & COMM
2012012014 - 1/12/2012 - rmp - removed Medicare",,1610,
APPROVED_DEG_AMT,837P5010,1,,,,,Repriced Appr Amb Patient Grp Amt,1,18,MONEY,,Repriced Approved Ambulatory Patient Group Amount,,,8,Repriced Appr Amb Pat Group Amt,,"if {[IsPresentZero]} {
  if { $thisvalue>9999999 } { setError ""Repriced Approved Ambulatory Patient Group Amount Must be <= \$99,999.99""; return }
}",2012012014 2012009032 2010326002,,2400,HCP,7,S,R,,782,50,ARCAID. COMM. MPA. ,3159,6193,Y,          ,2019-04-03-13.26.24.182272,"If Present, the Repriced Approved Ambulatory Patient Group Amount (2400 HCP07) Must be <= $99,999.99.

2010326002 - 12/2/2010 - slc - 5010:Medicare & MPA Edit Updates.
2012009032 - 01/10/2012 - rmp - add caid and comm
2012012014 - 1/12/2012 - rmp - removed Medicare",,1611,
